2019-07-29;PLBNFTS00018;PLN;660;3212;2120.09
2019-07-29;PLBIG0000016;PLN;7.905;311385;2464.28
2019-07-29;PLGTC0000037;PLN;9.75;260115;2540.02
2019-07-29;PLSOFTB00016;PLN;55.6;48291;2664.39
2019-07-29;LU0327357389;PLN;48.6;57647;2817.22
2019-07-29;PLENEA000013;PLN;8.32;384233;3243.41
2019-07-29;PLKRK0000010;PLN;183;18459;3422.64
2019-07-29;PLCIECH00018;PLN;38.5;91493;3578.47
2019-07-29;PLVSTLA00011;PLN;4.35;847389;3649.22
2019-07-29;PLBRE0000012;PLN;362.4;10488;3815.12
2019-07-29;HU0000153937;PLN;39.6;100000;3963.32
2019-07-29;PLENERG00022;PLN;7.39;546812;4058.06
2019-07-29;PLJSW0000015;PLN;41.24;137591;5712.76
2019-07-29;PLTAURN00011;PLN;1.568;3880822;6129.26
2019-07-29;PLLPP0000011;PLN;7860;867;6814.77
2019-07-29;PLCFRPT00013;PLN;30.26;259098;7800.05
2019-07-29;PLTLKPL00017;PLN;6.55;1200246;7872.61
2019-07-29;PLLOTOS00025;PLN;86.5;91268;7900.17
2019-07-29;PLDINPL00011;PLN;142.6;58672;8381.11
2019-07-29;PLPGER000010;PLN;8.9;1049064;9403.15
2019-07-29;LU1642887738;PLN;31.52;323086;10218.93
2019-07-29;PLCCC0000016;PLN;150.3;70566;10692.05
2019-07-29;PLALIOR00045;PLN;48.28;257938;12612.66
2019-07-29;PLBZ00000044;PLN;337;48204;16243.71
2019-07-29;PLOPTTC00011;PLN;222.9;77286;17323.22
2019-07-29;PLPEKAO00016;PLN;104.45;216859;22558.03
2019-07-29;PLPGNIG00014;PLN;5.4;5142366;27868.98
2019-07-29;PLKGHM000017;PLN;96.58;290295;27998.39
2019-07-29;PLPZU0000011;PLN;42.33;799411;33762.94
2019-07-29;PLPKN0000018;PLN;96.66;355359;34701.9
2019-07-29;PLPKO0000016;PLN;41.66;1525484;63900.48
2019-07-30;PLNFI0600010;PLN;0.2;0;0
